meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
FINA Swimming World Cup 2018,52.99,09/09/2018,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,177,179,929,Kazan,RUS
17th FINA World Championships 2017,52.99,27/07/2017,Women 100 Freestyle LCM Female,DEN,Denmark,"BLUME, Pernille",F,14/05/1994,,,177,180,948,Budapest,HUN
Olympic Games Rio 2016,52.99,11/08/2016,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,177,181,948,Rio de Janeiro,BRA
FINA Swimming World Cup 2019,53.00,06/10/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,182,182,928,Budapest,HUN
FINA Champions Swim Series 2019,53.00,28/04/2019,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,182,183,928,Guangzhou,CHN
16th FINA World Championships 2015,53.00,06/08/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,182,184,948,Kazan,RUS
52nd International Trophy “Settecolli”,53.00,12/06/2015,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,182,185,948,Rome,ITA
Swimming Australia Grand Prix,53.00,16/05/2015,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,182,186,948,Canberra,AUS
Olympic Games London 2012,53.00,02/08/2012,Women 100 Freestyle LCM Female,NED,Netherlands,"KROMOWIDJOJO, Ranomi",F,20/08/1990,,,182,187,948,London,GBR
Olympic Games Tokyo 2020,53.01,25/07/2021,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,188,188,928,Tokyo,JPN
17th FINA World Championships 2017,53.01,27/07/2017,Women 100 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,188,189,947,Budapest,HUN
Australian National Championships (50m),53.01,01/04/2014,Women 100 Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,188,190,947,Brisbane,AUS
