meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Olympic Games Tokyo 2020,01:55.16,27/07/2021,Women 200 Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan Bernadette",F,31/10/1997,,,85,85,944,Tokyo,JPN
13th Pan Pacific Championships 2018,01:55.16,09/08/2018,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,85,86,944,Tokyo,JPN
16th FINA World Championships 2015,01:55.16,05/08/2015,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,85,87,944,Kazan,RUS
US National Championships (50m),01:55.16,06/08/2014,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,85,88,944,Irvine,USA
17th FINA World Championships 2017,01:55.18,26/07/2017,Women 200 Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,89,89,943,Budapest,HUN
17th FINA World Championships 2017,01:55.18,26/07/2017,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,89,90,943,Budapest,HUN
Olympic Games Rio 2016,01:55.18,09/08/2016,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,89,91,943,Rio de Janeiro,BRA
Olympic Games Tokyo 2020,01:55.21,28/07/2021,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,92,92,943,Tokyo,JPN
FINA Champions Swim Series 2020,01:55.21,19/01/2020,Women 200 Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan Bernadette",F,31/10/1997,,,92,93,943,Beijing,CHN
Mare Nostrum - 30st Meeting International de Natation de Monte Carlo 2012,01:55.21,09/06/2012,Women 200 Freestyle LCM Female,FRA,France,"MUFFAT, Camille",F,28/10/1989,,,92,94,943,Monaco,MON
19th FINA World Championships Budapest 2022,01:55.22,21/06/2022,Women 200 Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,95,95,942,Budapest,HUN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2015,01:55.22,10/06/2015,Women 200 Freestyle LCM Female,NED,Netherlands,"HEEMSKERK, Femke",F,21/09/1987,,,95,96,942,Barcelona,ESP
British Gas Swimming Championships 2012,01:55.23,03/03/2012,Women 200 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,97,97,942,London,GBR
Olympic Games Rio 2016,01:55.25,09/08/2016,Women 200 Freestyle LCM Female,CHN,People's Republic of China,"SHEN, Duo",F,09/06/1997,,,98,98,942,Rio de Janeiro,BRA
Olympic Games Rio 2016,01:55.25,09/08/2016,Women 200 Freestyle LCM Female,AUS,Australia,"BARRATT, Bronte",F,08/02/1989,,,98,99,942,Rio de Janeiro,BRA
17th FINA World Championships 2017,01:55.26,26/07/2017,Women 200 Freestyle LCM Female,RUS,Russian Federation,"ANDRUSENKO, Veronika",F,20/01/1991,,,100,100,941,Budapest,HUN
13th Pan Pacific Championships 2018,01:55.27,10/08/2018,Women 200 Freestyle LCM Female,AUS,Australia,"TITMUS, Ariarne",F,07/09/2000,,,101,101,941,Tokyo,JPN
Olympic Games Tokyo 2020,01:55.28,26/07/2021,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,102,102,941,Tokyo,JPN
13th FINA World Championships 2009,01:55.29,30/07/2009,Women 200 Freestyle LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,103,103,,Rome,ITA
13th FINA World Championships 2009,01:55.29,28/07/2009,Women 200 Freestyle LCM Female,USA,United States of America,"VOLLMER, Dana",F,13/11/1987,,,103,104,,Rome,ITA
European Championships 2016,01:55.30,19/05/2016,Women 200 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,105,105,940,London,GBR
Italian National Championships (50m),01:55.30,22/04/2016,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,105,106,940,Riccione,ITA
USA Winter National Championships (50m),01:55.32,30/11/2018,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,107,107,940,Greensboro,USA
16th FINA World Championships 2015,01:55.32,05/08/2015,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,107,108,940,Kazan,RUS
Olympic Games Tokyo 2020,01:55.34,27/07/2021,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,109,109,939,Tokyo,JPN
Arena Pro Swim Series Santa Clara 2017,01:55.34,03/06/2017,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,109,110,939,Santa Clara,USA
Amsterdam Cup,01:55.35,13/12/2014,Women 200 Freestyle LCM Female,NED,Netherlands,"HEEMSKERK, Femke",F,21/09/1987,,,111,111,939,Amsterdam,NED
Amsterdam Swim Cup 2014,01:55.35,12/12/2014,Women 200 Freestyle LCM Female,NED,Netherlands,"HEEMSKERK, Femke",F,21/09/1987,,,111,112,939,Amsterdam,NED
18th FINA World Championships 2019,01:55.36,23/07/2019,Women 200 Freestyle LCM Female,AUS,Australia,"TITMUS, Ariarne",F,07/09/2000,,,113,113,939,Gwangju,KOR
Arena Pro Series Minneapolis 2015,01:55.37,12/11/2015,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,114,114,939,Minneapolis,USA
Olympic Games Tokyo 2020,01:55.38,26/07/2021,Women 200 Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,115,115,938,Tokyo,JPN
Canadian Swimming Trials 2022,01:55.39,07/04/2022,Women 200 Freestyle LCM Female,CAN,Canada,"MCINTOSH, Summer",F,18/08/2006,,,116,116,938,Victoria,CAN
Malmsten Swim Open Stockholm,01:55.39,12/04/2019,Women 200 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,116,117,938,Stockholm,SWE
TYR Pro Swim Series Mission Viejo 2021,01:55.40,08/04/2021,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,118,118,938,Mission Viejo,USA
French National Championships (50m),01:55.40,18/03/2012,Women 200 Freestyle LCM Female,FRA,France,"MUFFAT, Camille",F,28/10/1989,,,118,119,938,Dunkerke,FRA
FINA/airweave Swimming World Cup 2015,01:55.41,06/11/2015,Women 200 Freestyle LCM Female,HUN,Hungary,"HOSSZU, Katinka",F,03/05/1989,,,120,120,938,Dubai,UAE
56th International Trophy “Settecolli”,01:55.42,23/06/2019,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,121,121,937,Rome,ITA
Indianapolis PSS 2018,01:55.42,18/05/2018,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,121,122,937,Indianapolis,USA
Olympic Games Rio 2016,01:55.42,08/08/2016,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,121,123,937,Rio de Janeiro,BRA
Hancock Prospecting Australian Swimming Club Championships 2021,01:55.43,14/04/2021,Women 200 Freestyle LCM Female,AUS,Australia,"TITMUS, Ariarne",F,07/09/2000,,,124,124,937,Gold Coast,AUS
18th FINA World Championships 2019,01:55.43,24/07/2019,Women 200 Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,124,125,937,Gwangju,KOR
Helsinki Swim Meet,01:55.44,01/04/2019,Women 200 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,126,126,937,Helsinki,FIN
Olympic Games Tokyo 2020,01:55.45,28/07/2021,Women 200 Freestyle LCM Female,CZE,Czech Republic,"SEEMANOVA, Barbora",F,01/04/2000,,,127,127,937,Tokyo,JPN
Canadian Swimming Trials 2018,01:55.45,18/07/2018,Women 200 Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,127,128,937,Edmonton,CAN
European Championships 2010,01:55.45,14/08/2010,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,127,129,937,Budapest,HUN
Olympic Games Beijing 2008,01:55.45,11/08/2008,Women 200 Freestyle LCM Female,ITA,Italy,"PELLEGRINI, Federica",F,05/08/1988,,,127,130,1007,Beijing,CHN
Toyota US Open 2021,01:55.47,03/12/2021,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,131,131,936,Greensboro,USA
Longhorn Aquatics Elite Invite & Time Trials,01:55.47,21/05/2021,Women 200 Freestyle LCM Female,USA,United States of America,"LEDECKY, Katie",F,17/03/1997,,,131,132,936,Austin,USA
13th FINA World Championships 2009,01:55.47,30/07/2009,Women 200 Freestyle LCM Female,CHN,People's Republic of China,"YANG, Yu",F,06/02/1985,,,131,133,,Rome,ITA
Meeting Open de la Mediterranee Circuit FFN - Gold,01:55.48,06/03/2016,Women 200 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,134,134,936,Marseille,FRA
French National Championships (50m),01:55.48,09/04/2013,Women 200 Freestyle LCM Female,FRA,France,"MUFFAT, Camille",F,28/10/1989,,,134,135,936,Rennes,FRA
16th FINA World Championships 2015,01:55.49,05/08/2015,Women 200 Freestyle LCM Female,USA,United States of America,"FRANKLIN, Missy",F,10/05/1995,,,136,136,936,Kazan,RUS
Energy for Swim 2017,01:55.51,08/08/2017,Women 200 Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,137,137,935,Rome,ITA
Olympic Games London 2012,01:55.51,01/08/2012,Women 200 Freestyle LCM Female,FRA,France,"MUFFAT, Camille",F,28/10/1989,,,137,138,935,London,GBR
FINA Champions Swim Series 2020,01:55.52,15/01/2020,Women 200 Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,139,139,935,Shenzen,CHN
12th FINA World Championships 2007,01:55.52,28/03/2007,Women 200 Freestyle LCM Female,FRA,France,"MANAUDOU, Laure",F,09/10/1986,,,139,140,,Melbourne,AUS
Australian National Championships (50m),01:55.53,20/05/2022,Women 200 Freestyle LCM Female,AUS,Australia,"TITMUS, Ariarne",F,07/09/2000,,,141,141,935,Adelaide,AUS
French National Championships (50m),01:55.53,25/05/2018,Women 200 Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,141,142,935,Saint Raphael,FRA
French National Championships (50m),01:55.53,24/05/2018,Women 200 Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,141,143,935,Saint Raphael,FRA
