meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
15th FINA World Championships 2013,01:54.98,01/08/2013,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,13,13,974,Barcelona,ESP
12th FINA World Championships 2007,01:54.98,29/03/2007,Men 200 Medley LCM Male,USA,United States of America,"PHELPS, Michael",M,30/06/1985,,,13,14,,Melbourne,AUS
Olympic Games Tokyo 2020,01:55.00,30/07/2021,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,15,15,974,Tokyo,JPN
Japan Swim 2016,01:55.07,04/04/2016,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,16,16,972,Tokyo,JPN
13th FINA World Championships 2009,01:55.18,29/07/2009,Men 200 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,17,17,,Rome,ITA
13th FINA World Championships 2009,01:55.18,29/07/2009,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,17,18,,Rome,ITA
19th FINA World Championships Budapest 2022,01:55.22,22/06/2022,Men 200 Medley LCM Male,FRA,France,"MARCHAND, Leon",M,17/05/2002,,,19,19,968,Budapest,HUN
13th FINA World Championships 2009,01:55.24,30/07/2009,Men 200 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,20,20,,Rome,ITA
US Olympic Team Trials - Wave II,01:55.26,17/06/2021,Men 200 Medley LCM Male,USA,United States of America,"ANDREW, Michael",M,18/04/1999,,,21,21,967,Omaha,USA
Olympic Games Tokyo 2020,01:55.28,30/07/2021,Men 200 Medley LCM Male,GBR,Great Britain,"SCOTT, Duncan",M,06/05/1997,,,22,22,967,Tokyo,JPN
90th Inter College Swimming Championships,01:55.33,05/09/2014,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,23,23,965,Kanagawa,JPN
17th Asian Games 2014,01:55.34,22/09/2014,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,24,24,965,Incheon,KOR
